Country_ID,Geography,Category,Data Type,Unit,Current Constant,2021
51,Kazakhstan,Disposable Income,Socio-economic indicators,KZT million,Current Prices,3592711.5
51,Kazakhstan,Total Population,Socio-economic indicators,0,-,18879.6
52,Kenya,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,KES million,Current Prices,29564.3
52,Kenya,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,KES million,Current Prices,3935.3
52,Kenya,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,KES million,Current Prices,23436.5
52,Kenya,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,KES million,Current Prices,11189.3
52,Kenya,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,KES million,Current Prices,8380
52,Kenya,Consumer Expenditure on Education,Socio-economic indicators,KES million,Current Prices,443461.6
52,Kenya,Consumer Expenditure on Personal Care,Socio-economic indicators,KES million,Current Prices,202875
52,Kenya,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,KES million,Current Prices,27841.9
52,Kenya,Disposable Income,Socio-economic indicators,KES million,Current Prices,9161375.4
52,Kenya,Total Population,Socio-economic indicators,0,-,53005.6
53,Kuwait,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,KWD million,Current Prices,125.9
53,Kuwait,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,KWD million,Current Prices,8.5
53,Kuwait,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,KWD million,Current Prices,43.7
53,Kuwait,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,KWD million,Current Prices,51.1
53,Kuwait,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,KWD million,Current Prices,44
53,Kuwait,Consumer Expenditure on Education,Socio-economic indicators,KWD million,Current Prices,373.9
53,Kuwait,Consumer Expenditure on Personal Care,Socio-economic indicators,KWD million,Current Prices,903.6
53,Kuwait,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,KWD million,Current Prices,351.6
53,Kuwait,Disposable Income,Socio-economic indicators,KWD million,Current Prices,16968.5
53,Kuwait,Total Population,Socio-economic indicators,0,-,4336.0
54,Laos,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,LAK million,Current Prices,86248.1
54,Laos,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,LAK million,Current Prices,282529.6
54,Laos,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,LAK million,Current Prices,553448.3
54,Laos,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,LAK million,Current Prices,633496.2
54,Laos,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,LAK million,Current Prices,459937.2
54,Laos,Consumer Expenditure on Education,Socio-economic indicators,LAK million,Current Prices,880497
54,Laos,Consumer Expenditure on Personal Care,Socio-economic indicators,LAK million,Current Prices,131431.1
54,Laos,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,LAK million,Current Prices,23270.5
54,Laos,Disposable Income,Socio-economic indicators,LAK million,Current Prices,125439146.9
54,Laos,Total Population,Socio-economic indicators,0,-,7425.1
55,Latvia,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,EUR million,Current Prices,249.1
55,Latvia,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,EUR million,Current Prices,7.4
55,Latvia,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,EUR million,Current Prices,372.5
55,Latvia,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,EUR million,Current Prices,596.9
55,Latvia,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,EUR million,Current Prices,166.4
55,Latvia,Consumer Expenditure on Education,Socio-economic indicators,EUR million,Current Prices,284.7
55,Latvia,Consumer Expenditure on Personal Care,Socio-economic indicators,EUR million,Current Prices,468.8
55,Latvia,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,EUR million,Current Prices,98.5
55,Latvia,Disposable Income,Socio-economic indicators,EUR million,Current Prices,21196.8
55,Latvia,Total Population,Socio-economic indicators,0,-,1893.2
56,Lebanon,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,LBP million,Current Prices,401807.4
56,Lebanon,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,LBP million,Current Prices,7342.1
56,Lebanon,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,LBP million,Current Prices,383941.9
56,Lebanon,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,LBP million,Current Prices,817770.7
56,Lebanon,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,LBP million,Current Prices,224547.5
56,Lebanon,Consumer Expenditure on Education,Socio-economic indicators,LBP million,Current Prices,14154731.1
56,Lebanon,Consumer Expenditure on Personal Care,Socio-economic indicators,LBP million,Current Prices,4628415.1
56,Lebanon,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,LBP million,Current Prices,101230.8
56,Lebanon,Disposable Income,Socio-economic indicators,LBP million,Current Prices,23273033.5
56,Lebanon,Total Population,Socio-economic indicators,0,-,5592.6
57,Lithuania,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,EUR million,Current Prices,470.6
57,Lithuania,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,EUR million,Current Prices,17.3
57,Lithuania,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,EUR million,Current Prices,727
57,Lithuania,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,EUR million,Current Prices,897
57,Lithuania,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,EUR million,Current Prices,249.6
57,Lithuania,Consumer Expenditure on Education,Socio-economic indicators,EUR million,Current Prices,175.6
57,Lithuania,Consumer Expenditure on Personal Care,Socio-economic indicators,EUR million,Current Prices,178.5
57,Lithuania,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,EUR million,Current Prices,512.4
57,Lithuania,Disposable Income,Socio-economic indicators,EUR million,Current Prices,37377
57,Lithuania,Total Population,Socio-economic indicators,0,-,2795.7
58,Malaysia,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,MYR million,Current Prices,1967.2
58,Malaysia,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,MYR million,Current Prices,158.7
58,Malaysia,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,MYR million,Current Prices,3929.1
58,Malaysia,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,MYR million,Current Prices,1362
58,Malaysia,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,MYR million,Current Prices,1874.2
58,Malaysia,Consumer Expenditure on Education,Socio-economic indicators,MYR million,Current Prices,16800
58,Malaysia,Consumer Expenditure on Personal Care,Socio-economic indicators,MYR million,Current Prices,48124.3
58,Malaysia,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,MYR million,Current Prices,12336.1
58,Malaysia,Disposable Income,Socio-economic indicators,MYR million,Current Prices,801405.1
58,Malaysia,Total Population,Socio-economic indicators,0,-,33587.2
59,Mexico,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,MXN million,Current Prices,393311.7
59,Mexico,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,MXN million,Current Prices,14222.6
59,Mexico,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,MXN million,Current Prices,148149.1
59,Mexico,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,MXN million,Current Prices,172603.5
59,Mexico,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,MXN million,Current Prices,84704.5
59,Mexico,Consumer Expenditure on Education,Socio-economic indicators,MXN million,Current Prices,246777.8
59,Mexico,Consumer Expenditure on Personal Care,Socio-economic indicators,MXN million,Current Prices,192123.5
59,Mexico,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,MXN million,Current Prices,145735.4
59,Mexico,Disposable Income,Socio-economic indicators,MXN million,Current Prices,21384773.1
59,Mexico,Total Population,Socio-economic indicators,0,-,126366.1
61,Morocco,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,MAD million,Current Prices,2276.5
61,Morocco,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,MAD million,Current Prices,114
61,Morocco,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,MAD million,Current Prices,448.3
61,Morocco,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,MAD million,Current Prices,1217.1
61,Morocco,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,MAD million,Current Prices,27.3
61,Morocco,Consumer Expenditure on Education,Socio-economic indicators,MAD million,Current Prices,37513.1
61,Morocco,Consumer Expenditure on Personal Care,Socio-economic indicators,MAD million,Current Prices,15754.3
61,Morocco,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,MAD million,Current Prices,4303.4
61,Morocco,Disposable Income,Socio-economic indicators,MAD million,Current Prices,856192.9
61,Morocco,Total Population,Socio-economic indicators,0,-,37076.6
62,Myanmar,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,MMK million,Current Prices,92582.8
62,Myanmar,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,MMK million,Current Prices,30728.7
62,Myanmar,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,MMK million,Current Prices,60417.9
62,Myanmar,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,MMK million,Current Prices,68591.8
62,Myanmar,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,MMK million,Current Prices,5229.4
62,Myanmar,Consumer Expenditure on Education,Socio-economic indicators,MMK million,Current Prices,2653222.3
62,Myanmar,Consumer Expenditure on Personal Care,Socio-economic indicators,MMK million,Current Prices,1283920.5
62,Myanmar,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,MMK million,Current Prices,847669.6
62,Myanmar,Disposable Income,Socio-economic indicators,MMK million,Current Prices,74270169.4
62,Myanmar,Total Population,Socio-economic indicators,0,-,53798.1
63,Netherlands,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,EUR million,Current Prices,5961.6
63,Netherlands,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,EUR million,Current Prices,1637.2
63,Netherlands,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,EUR million,Current Prices,9932.6
63,Netherlands,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,EUR million,Current Prices,9620.2
63,Netherlands,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,EUR million,Current Prices,3882.4
63,Netherlands,Consumer Expenditure on Education,Socio-economic indicators,EUR million,Current Prices,2433.3
63,Netherlands,Consumer Expenditure on Personal Care,Socio-economic indicators,EUR million,Current Prices,979
63,Netherlands,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,EUR million,Current Prices,2438.9
63,Netherlands,Disposable Income,Socio-economic indicators,EUR million,Current Prices,446444.3
63,Netherlands,Total Population,Socio-economic indicators,0,-,17475.4
64,New Zealand,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,NZD million,Current Prices,236.2
64,New Zealand,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,NZD million,Current Prices,119.5
64,New Zealand,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,NZD million,Current Prices,697
64,New Zealand,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,NZD million,Current Prices,8582.6
64,New Zealand,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,NZD million,Current Prices,1502.2
64,New Zealand,Consumer Expenditure on Education,Socio-economic indicators,NZD million,Current Prices,2591.2
64,New Zealand,Consumer Expenditure on Personal Care,Socio-economic indicators,NZD million,Current Prices,4437.3
64,New Zealand,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,NZD million,Current Prices,2677.9
64,New Zealand,Disposable Income,Socio-economic indicators,NZD million,Current Prices,193698.1
64,New Zealand,Total Population,Socio-economic indicators,0,-,5103.7
65,Nigeria,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,NGN million,Current Prices,532825
65,Nigeria,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,NGN million,Current Prices,69622.2
65,Nigeria,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,NGN million,Current Prices,40653
65,Nigeria,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,NGN million,Current Prices,198128.9
65,Nigeria,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,NGN million,Current Prices,152714.5
65,Nigeria,Consumer Expenditure on Education,Socio-economic indicators,NGN million,Current Prices,3109730.6
65,Nigeria,Consumer Expenditure on Personal Care,Socio-economic indicators,NGN million,Current Prices,1837672.2
65,Nigeria,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,NGN million,Current Prices,40366.8
65,Nigeria,Disposable Income,Socio-economic indicators,NGN million,Current Prices,113477905.9
65,Nigeria,Total Population,Socio-economic indicators,0,-,213401.3
66,North Macedonia,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,MKD million,Current Prices,7406.3
66,North Macedonia,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,MKD million,Current Prices,178.1
66,North Macedonia,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,MKD million,Current Prices,3117.9
66,North Macedonia,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,MKD million,Current Prices,3310.9
66,North Macedonia,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,MKD million,Current Prices,2729.7
66,North Macedonia,Consumer Expenditure on Education,Socio-economic indicators,MKD million,Current Prices,4679.9
66,North Macedonia,Consumer Expenditure on Personal Care,Socio-economic indicators,MKD million,Current Prices,9834.3
66,North Macedonia,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,MKD million,Current Prices,1518.3
66,North Macedonia,Disposable Income,Socio-economic indicators,MKD million,Current Prices,491260.1
66,North Macedonia,Total Population,Socio-economic indicators,0,-,1855.4
67,Norway,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,NOK million,Current Prices,23162.8
67,Norway,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,NOK million,Current Prices,8564.7
67,Norway,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,NOK million,Current Prices,27314
67,Norway,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,NOK million,Current Prices,63868.8
67,Norway,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,NOK million,Current Prices,20111
67,Norway,Consumer Expenditure on Education,Socio-economic indicators,NOK million,Current Prices,7188
67,Norway,Consumer Expenditure on Personal Care,Socio-economic indicators,NOK million,Current Prices,44268.8
67,Norway,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,NOK million,Current Prices,6594.6
67,Norway,Disposable Income,Socio-economic indicators,NOK million,Current Prices,1708756
67,Norway,Total Population,Socio-economic indicators,0,-,5391.4
68,Oman,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,OMR million,Current Prices,37.6
68,Oman,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,OMR million,Current Prices,1.4
68,Oman,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,OMR million,Current Prices,18.2
68,Oman,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,OMR million,Current Prices,59.8
68,Oman,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,OMR million,Current Prices,64.6
68,Oman,Consumer Expenditure on Education,Socio-economic indicators,OMR million,Current Prices,393.1
68,Oman,Consumer Expenditure on Personal Care,Socio-economic indicators,OMR million,Current Prices,406.9
68,Oman,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,OMR million,Current Prices,52.8
68,Oman,Disposable Income,Socio-economic indicators,OMR million,Current Prices,130.8
68,Oman,Total Population,Socio-economic indicators,0,-,4527.4
69,Pakistan,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,PKR million,Current Prices,67274.8
69,Pakistan,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,PKR million,Current Prices,4255.2
69,Pakistan,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,PKR million,Current Prices,77382.7
69,Pakistan,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,PKR million,Current Prices,11538.4
69,Pakistan,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,PKR million,Current Prices,139510.2
69,Pakistan,Consumer Expenditure on Education,Socio-economic indicators,PKR million,Current Prices,1775630.9
69,Pakistan,Consumer Expenditure on Personal Care,Socio-economic indicators,PKR million,Current Prices,503496.9
69,Pakistan,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,PKR million,Current Prices,83133.5
69,Pakistan,Disposable Income,Socio-economic indicators,PKR million,Current Prices,38976428.6
69,Pakistan,Total Population,Socio-economic indicators,0,-,231402.1
70,Panama,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,PAB million,Current Prices,403.6
70,Panama,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,PAB million,Current Prices,19.3
70,Panama,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,PAB million,Current Prices,218.5
70,Panama,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,PAB million,Current Prices,558
70,Panama,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,PAB million,Current Prices,262
70,Panama,Consumer Expenditure on Education,Socio-economic indicators,PAB million,Current Prices,386.2
70,Panama,Consumer Expenditure on Personal Care,Socio-economic indicators,PAB million,Current Prices,3680.2
70,Panama,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,PAB million,Current Prices,342.2
70,Panama,Disposable Income,Socio-economic indicators,PAB million,Current Prices,33434.9
70,Panama,Total Population,Socio-economic indicators,0,-,4351.3
71,Paraguay,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,PYG million,Current Prices,1821822.7
71,Paraguay,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,PYG million,Current Prices,123751.9
71,Paraguay,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,PYG million,Current Prices,18130.5
71,Paraguay,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,PYG million,Current Prices,211817.4
71,Paraguay,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,PYG million,Current Prices,189421
71,Paraguay,Consumer Expenditure on Education,Socio-economic indicators,PYG million,Current Prices,3605621.2
71,Paraguay,Consumer Expenditure on Personal Care,Socio-economic indicators,PYG million,Current Prices,4131507.4
71,Paraguay,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,PYG million,Current Prices,120023.7
71,Paraguay,Disposable Income,Socio-economic indicators,PYG million,Current Prices,17639887.7
71,Paraguay,Total Population,Socio-economic indicators,0,-,6703.8
72,Peru,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,PEN million,Current Prices,8174.7
72,Peru,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,PEN million,Current Prices,111.6
72,Peru,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,PEN million,Current Prices,5806.7
72,Peru,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,PEN million,Current Prices,13967
72,Peru,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,PEN million,Current Prices,3303.4
72,Peru,Consumer Expenditure on Education,Socio-economic indicators,PEN million,Current Prices,23981.6
72,Peru,Consumer Expenditure on Personal Care,Socio-economic indicators,PEN million,Current Prices,27410.6
72,Peru,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,PEN million,Current Prices,2987.7
72,Peru,Disposable Income,Socio-economic indicators,PEN million,Current Prices,5584.6
72,Peru,Total Population,Socio-economic indicators,0,-,33461.7
73,Philippines,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,PHP million,Current Prices,64562.4
73,Philippines,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,PHP million,Current Prices,1421.7
73,Philippines,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,PHP million,Current Prices,13580.7
73,Philippines,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,PHP million,Current Prices,36265.6
73,Philippines,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,PHP million,Current Prices,36563.2
73,Philippines,Consumer Expenditure on Education,Socio-economic indicators,PHP million,Current Prices,745541.2
73,Philippines,Consumer Expenditure on Personal Care,Socio-economic indicators,PHP million,Current Prices,1136552.7
73,Philippines,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,PHP million,Current Prices,144398.2
73,Philippines,Disposable Income,Socio-economic indicators,PHP million,Current Prices,14548846.7
73,Philippines,Total Population,Socio-economic indicators,0,-,113880.3
74,Poland,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,PLN million,Current Prices,21443
74,Poland,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,PLN million,Current Prices,2467.3
74,Poland,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,PLN million,Current Prices,14250.8
74,Poland,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,PLN million,Current Prices,39964.6
74,Poland,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,PLN million,Current Prices,19746.9
74,Poland,Consumer Expenditure on Education,Socio-economic indicators,PLN million,Current Prices,14198.9
74,Poland,Consumer Expenditure on Personal Care,Socio-economic indicators,PLN million,Current Prices,552.8
74,Poland,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,PLN million,Current Prices,16521.6
74,Poland,Disposable Income,Socio-economic indicators,PLN million,Current Prices,1616842.6
74,Poland,Total Population,Socio-economic indicators,0,-,38265.0
75,Portugal,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,EUR million,Current Prices,140.8
75,Portugal,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,EUR million,Current Prices,145.7
75,Portugal,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,EUR million,Current Prices,1528.6
75,Portugal,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,EUR million,Current Prices,3350.4
75,Portugal,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,EUR million,Current Prices,841.8
75,Portugal,Consumer Expenditure on Education,Socio-economic indicators,EUR million,Current Prices,294
75,Portugal,Consumer Expenditure on Personal Care,Socio-economic indicators,EUR million,Current Prices,2871.3
75,Portugal,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,EUR million,Current Prices,1501.4
75,Portugal,Disposable Income,Socio-economic indicators,EUR million,Current Prices,151821.7
75,Portugal,Total Population,Socio-economic indicators,0,-,10371.6
76,Qatar,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,QAR million,Current Prices,465.5
76,Qatar,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,QAR million,Current Prices,470.4
76,Qatar,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,QAR million,Current Prices,321.7
76,Qatar,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,QAR million,Current Prices,2543.9
76,Qatar,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,QAR million,Current Prices,190.3
76,Qatar,Consumer Expenditure on Education,Socio-economic indicators,QAR million,Current Prices,8138.3
76,Qatar,Consumer Expenditure on Personal Care,Socio-economic indicators,QAR million,Current Prices,2663
76,Qatar,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,QAR million,Current Prices,1566.9
76,Qatar,Disposable Income,Socio-economic indicators,QAR million,Current Prices,168852.5
76,Qatar,Total Population,Socio-economic indicators,0,-,2748.0
77,Romania,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,RON million,Current Prices,9596.7
77,Romania,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,RON million,Current Prices,1643.5
77,Romania,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,RON million,Current Prices,9935.5
77,Romania,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,RON million,Current Prices,16961.7
77,Romania,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,RON million,Current Prices,4586.1
77,Romania,Consumer Expenditure on Education,Socio-economic indicators,RON million,Current Prices,8211.5
77,Romania,Consumer Expenditure on Personal Care,Socio-economic indicators,RON million,Current Prices,10123.3
77,Romania,Consumer Expenditure on Jewellery & Silverware & Watches and Clocks & Travel Goods,Socio-economic indicators,RON million,Current Prices,3397.6
77,Romania,Disposable Income,Socio-economic indicators,RON million,Current Prices,729797.7
77,Romania,Total Population,Socio-economic indicators,0,-,19201.7
78,Russia,Consumer Expenditure on Audio-Visual & Photographic and Information Processing Equipment,Socio-economic indicators,RUB million,Current Prices,452100.4
78,Russia,Consumer Expenditure on Other Major Durables For Recreation and Culture,Socio-economic indicators,RUB million,Current Prices,17352.7
78,Russia,Consumer Expenditure on Other Recreational Items and Equipment & Gardens and Pets,Socio-economic indicators,RUB million,Current Prices,646303.6
78,Russia,Consumer Expenditure on Recreational and Cultural Services,Socio-economic indicators,RUB million,Current Prices,762318.5
78,Russia,Consumer Expenditure on Newspapers & Magazines & Books and Stationery,Socio-economic indicators,RUB million,Current Prices,200591.7
